Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
"48,329",840.97,313.54,197.26,1.59,0.78,"49,122",248.06,0.71,0.98,0.86,0.79,0.01,0.00,0.63,0.99,SIRA
"48,335",828.95,315.52,196.07,1.61,0.78,"48,874",248.08,0.76,0.99,0.88,0.79,0.01,0.00,0.62,0.99,SIRA
"48,340",834.91,318.25,195.16,1.63,0.79,"49,038",248.09,0.78,0.99,0.87,0.78,0.01,0.00,0.61,0.99,SIRA
"48,350",836.60,324.60,190.99,1.70,0.81,"48,940",248.12,0.77,0.99,0.87,0.76,0.01,0.00,0.58,0.99,SIRA
"48,363",815.38,297.69,207.68,1.43,0.72,"48,995",248.15,0.72,0.99,0.91,0.83,0.01,0.00,0.69,1.00,SIRA
"48,373",821.78,315.70,196.04,1.61,0.78,"48,885",248.17,0.81,0.99,0.90,0.79,0.01,0.00,0.62,1.00,SIRA
"48,402",825.79,311.37,198.50,1.57,0.77,"48,973",248.25,0.80,0.99,0.89,0.80,0.01,0.00,0.64,1.00,SIRA
"48,407",828.83,318.90,193.64,1.65,0.79,"48,908",248.26,0.75,0.99,0.89,0.78,0.01,0.00,0.61,1.00,SIRA
"48,421",835.68,316.85,195.32,1.62,0.79,"48,968",248.30,0.74,0.99,0.87,0.78,0.01,0.00,0.61,1.00,SIRA
"48,429",858.49,324.63,191.92,1.69,0.81,"49,606",248.32,0.77,0.98,0.83,0.76,0.01,0.00,0.59,0.99,SIRA
"48,436",831.07,316.27,195.61,1.62,0.79,"48,994",248.34,0.80,0.99,0.88,0.79,0.01,0.00,0.62,1.00,SIRA
"48,439",835.37,325.64,190.41,1.71,0.81,"49,173",248.34,0.80,0.99,0.87,0.76,0.01,0.00,0.58,0.99,SIRA
"48,448",833.82,311.21,198.93,1.56,0.77,"48,955",248.37,0.70,0.99,0.88,0.80,0.01,0.00,0.64,1.00,SIRA
"48,449",825.90,314.30,196.59,1.60,0.78,"48,916",248.37,0.73,0.99,0.89,0.79,0.01,0.00,0.62,1.00,SIRA
"48,461",826.54,314.92,196.78,1.60,0.78,"48,973",248.40,0.71,0.99,0.89,0.79,0.01,0.00,0.62,1.00,SIRA
"48,467",833.55,327.30,189.27,1.73,0.82,"49,027",248.42,0.70,0.99,0.88,0.76,0.01,0.00,0.58,1.00,SIRA
"48,467",836.74,318.34,194.57,1.64,0.79,"49,001",248.42,0.75,0.99,0.87,0.78,0.01,0.00,0.61,1.00,SIRA
"48,467",827.70,307.06,202.01,1.52,0.75,"49,135",248.42,0.75,0.99,0.89,0.81,0.01,0.00,0.65,0.99,SIRA
"48,478",837.91,332.51,186.56,1.78,0.83,"49,088",248.44,0.69,0.99,0.87,0.75,0.01,0.00,0.56,1.00,SIRA
"48,479",836.76,312.35,199.06,1.57,0.77,"49,080",248.45,0.68,0.99,0.87,0.80,0.01,0.00,0.63,0.99,SIRA
"48,495",846.32,323.47,193.20,1.67,0.80,"49,376",248.49,0.70,0.98,0.85,0.77,0.01,0.00,0.59,0.99,SIRA
"48,500",861.50,328.62,189.66,1.73,0.82,"49,363",248.50,0.65,0.98,0.82,0.76,0.01,0.00,0.57,0.99,SIRA
"48,522",834.03,318.45,194.48,1.64,0.79,"49,091",248.56,0.77,0.99,0.88,0.78,0.01,0.00,0.61,1.00,SIRA
"48,524",825.25,312.11,198.80,1.57,0.77,"49,088",248.56,0.75,0.99,0.90,0.80,0.01,0.00,0.63,1.00,SIRA
"48,525",817.19,291.98,212.93,1.37,0.68,"49,068",248.56,0.75,0.99,0.91,0.85,0.01,0.00,0.72,0.99,SIRA
"48,535",823.62,310.88,199.27,1.56,0.77,"48,986",248.59,0.79,0.99,0.90,0.80,0.01,0.00,0.64,1.00,SIRA
"48,536",827.08,311.23,198.94,1.56,0.77,"48,988",248.59,0.77,0.99,0.89,0.80,0.01,0.00,0.64,1.00,SIRA
"48,545",818.05,306.76,202.44,1.52,0.75,"49,124",248.61,0.72,0.99,0.91,0.81,0.01,0.00,0.66,1.00,SIRA
"48,550",820.63,311.27,199.52,1.56,0.77,"49,142",248.63,0.76,0.99,0.91,0.80,0.01,0.00,0.64,1.00,SIRA
"48,551",830.62,314.28,197.56,1.59,0.78,"49,079",248.63,0.75,0.99,0.88,0.79,0.01,0.00,0.63,1.00,SIRA
"48,553",838.89,320.09,193.88,1.65,0.80,"49,140",248.64,0.74,0.99,0.87,0.78,0.01,0.00,0.60,1.00,SIRA
"48,557",862.07,338.21,184.66,1.83,0.84,"49,407",248.65,0.78,0.98,0.82,0.74,0.01,0.00,0.54,0.99,SIRA
"48,560",828.55,306.82,202.46,1.52,0.75,"49,122",248.65,0.81,0.99,0.89,0.81,0.01,0.00,0.66,1.00,SIRA
"48,563",848.58,335.13,186.14,1.80,0.83,"49,285",248.66,0.78,0.99,0.85,0.74,0.01,0.00,0.55,0.99,SIRA
"48,573",851.03,335.01,185.66,1.80,0.83,"49,133",248.69,0.79,0.99,0.84,0.74,0.01,0.00,0.55,0.99,SIRA
"48,579",851.75,334.33,186.48,1.79,0.83,"49,429",248.70,0.75,0.98,0.84,0.74,0.01,0.00,0.55,0.99,SIRA
"48,585",847.24,309.28,200.87,1.54,0.76,"49,351",248.72,0.70,0.98,0.85,0.80,0.01,0.00,0.65,1.00,SIRA
"48,597",821.54,313.72,197.82,1.59,0.78,"48,998",248.75,0.75,0.99,0.90,0.79,0.01,0.00,0.63,1.00,SIRA
"48,603",830.11,315.88,196.07,1.61,0.78,"49,082",248.76,0.72,0.99,0.89,0.79,0.01,0.00,0.62,1.00,SIRA
"48,610",819.36,307.96,201.64,1.53,0.76,"49,068",248.78,0.76,0.99,0.91,0.81,0.01,0.00,0.65,1.00,SIRA
"48,611",837.68,318.52,195.22,1.63,0.79,"49,225",248.78,0.79,0.99,0.87,0.78,0.01,0.00,0.61,1.00,SIRA
"48,622",833.06,308.81,201.14,1.54,0.76,"49,268",248.81,0.71,0.99,0.88,0.81,0.01,0.00,0.65,1.00,SIRA
"48,649",841.80,322.37,192.52,1.67,0.80,"49,095",248.88,0.69,0.99,0.86,0.77,0.01,0.00,0.60,1.00,SIRA
"48,650",827.89,311.21,199.98,1.56,0.77,"49,226",248.88,0.73,0.99,0.89,0.80,0.01,0.00,0.64,1.00,SIRA
"48,663",846.19,326.69,190.80,1.71,0.81,"49,557",248.92,0.69,0.98,0.85,0.76,0.01,0.00,0.58,0.99,SIRA
"48,669",821.12,305.69,203.19,1.50,0.75,"49,183",248.93,0.78,0.99,0.91,0.81,0.01,0.00,0.66,1.00,SIRA
"48,677",836.03,317.28,197.67,1.61,0.78,"49,358",248.95,0.72,0.99,0.88,0.78,0.01,0.00,0.62,0.99,SIRA
"48,682",848.98,334.14,186.18,1.79,0.83,"49,179",248.97,0.64,0.99,0.85,0.75,0.01,0.00,0.56,1.00,SIRA
"48,684",824.60,310.85,199.78,1.56,0.77,"49,108",248.97,0.73,0.99,0.90,0.80,0.01,0.00,0.64,1.00,SIRA
"48,688",829.38,305.75,203.32,1.50,0.75,"49,210",248.98,0.74,0.99,0.89,0.81,0.01,0.00,0.66,1.00,SIRA
"48,688",822.77,308.38,201.95,1.53,0.76,"49,283",248.98,0.81,0.99,0.90,0.81,0.01,0.00,0.65,1.00,SIRA
"48,689",849.40,316.89,198.66,1.60,0.78,"49,911",248.98,0.80,0.98,0.85,0.79,0.01,0.00,0.62,0.98,SIRA
"48,700",838.65,329.78,188.62,1.75,0.82,"49,136",249.01,0.82,0.99,0.87,0.76,0.01,0.00,0.57,1.00,SIRA
"48,711",833.40,312.51,200.14,1.56,0.77,"49,219",249.04,0.72,0.99,0.88,0.80,0.01,0.00,0.64,0.99,SIRA
"48,717",821.83,301.72,206.30,1.46,0.73,"49,161",249.06,0.71,0.99,0.91,0.83,0.01,0.00,0.68,1.00,SIRA
"48,722",830.91,314.41,198.07,1.59,0.78,"49,299",249.07,0.78,0.99,0.89,0.79,0.01,0.00,0.63,1.00,SIRA
"48,745",829.82,324.57,191.86,1.69,0.81,"49,277",249.13,0.81,0.99,0.89,0.77,0.01,0.00,0.59,1.00,SIRA
"48,752",848.29,323.02,193.04,1.67,0.80,"49,331",249.14,0.80,0.99,0.85,0.77,0.01,0.00,0.59,1.00,SIRA
"48,754",823.52,313.29,198.73,1.58,0.77,"49,218",249.15,0.76,0.99,0.90,0.80,0.01,0.00,0.63,1.00,SIRA
"48,758",828.83,314.21,198.37,1.58,0.78,"49,294",249.16,0.79,0.99,0.89,0.79,0.01,0.00,0.63,1.00,SIRA
"48,772",831.85,316.77,197.40,1.60,0.78,"49,358",249.20,0.71,0.99,0.89,0.79,0.01,0.00,0.62,0.99,SIRA
"48,772",843.60,325.91,191.22,1.70,0.81,"49,444",249.20,0.68,0.99,0.86,0.76,0.01,0.00,0.58,1.00,SIRA
"48,788",833.87,313.83,198.95,1.58,0.77,"49,410",249.24,0.80,0.99,0.88,0.79,0.01,0.00,0.63,0.99,SIRA
"48,802",839.22,315.87,198.19,1.59,0.78,"49,515",249.27,0.81,0.99,0.87,0.79,0.01,0.00,0.62,0.99,SIRA
"48,813",836.89,325.65,191.57,1.70,0.81,"49,327",249.30,0.80,0.99,0.88,0.77,0.01,0.00,0.59,1.00,SIRA
"48,822",836.32,316.44,198.05,1.60,0.78,"49,537",249.32,0.69,0.99,0.88,0.79,0.01,0.00,0.62,0.99,SIRA
"48,825",822.82,303.27,205.50,1.48,0.74,"49,297",249.33,0.77,0.99,0.91,0.82,0.01,0.00,0.68,1.00,SIRA
"48,830",830.14,314.53,198.37,1.59,0.78,"49,442",249.34,0.73,0.99,0.89,0.79,0.01,0.00,0.63,1.00,SIRA
"48,831",828.40,315.84,197.59,1.60,0.78,"49,355",249.35,0.79,0.99,0.89,0.79,0.01,0.00,0.62,1.00,SIRA
"48,836",844.94,314.37,198.48,1.58,0.78,"49,455",249.36,0.71,0.99,0.86,0.79,0.01,0.00,0.63,1.00,SIRA
"48,836",832.47,311.85,200.32,1.56,0.77,"49,425",249.36,0.80,0.99,0.89,0.80,0.01,0.00,0.64,1.00,SIRA
"48,854",837.41,309.65,201.48,1.54,0.76,"49,375",249.40,0.70,0.99,0.88,0.81,0.01,0.00,0.65,1.00,SIRA
"48,856",831.81,314.07,198.51,1.58,0.77,"49,420",249.41,0.71,0.99,0.89,0.79,0.01,0.00,0.63,1.00,SIRA
"48,863",833.20,318.08,196.18,1.62,0.79,"49,359",249.43,0.76,0.99,0.88,0.78,0.01,0.00,0.61,1.00,SIRA
"48,866",866.65,324.32,192.77,1.68,0.80,"50,022",249.44,0.67,0.98,0.82,0.77,0.01,0.00,0.59,1.00,SIRA
"48,868",830.35,317.21,197.18,1.61,0.78,"49,402",249.44,0.81,0.99,0.89,0.79,0.01,0.00,0.62,0.99,SIRA
"48,883",827.09,321.65,194.40,1.65,0.80,"49,352",249.48,0.72,0.99,0.90,0.78,0.01,0.00,0.60,1.00,SIRA
"48,889",826.06,316.86,197.61,1.60,0.78,"49,359",249.49,0.76,0.99,0.90,0.79,0.01,0.00,0.62,0.99,SIRA
"48,892",825.05,312.50,199.75,1.56,0.77,"49,353",249.50,0.82,0.99,0.90,0.80,0.01,0.00,0.64,1.00,SIRA
"48,895",824.21,307.57,203.12,1.51,0.75,"49,434",249.51,0.69,0.99,0.90,0.81,0.01,0.00,0.66,1.00,SIRA
"48,899",841.39,311.15,201.06,1.55,0.76,"49,518",249.52,0.69,0.99,0.87,0.80,0.01,0.00,0.64,1.00,SIRA
"48,903",849.17,324.35,194.16,1.67,0.80,"49,534",249.53,0.68,0.99,0.85,0.77,0.01,0.00,0.59,0.99,SIRA
"48,905",836.25,323.80,192.84,1.68,0.80,"49,462",249.54,0.80,0.99,0.88,0.77,0.01,0.00,0.59,1.00,SIRA
"48,906",828.09,315.52,197.88,1.59,0.78,"49,365",249.54,0.79,0.99,0.90,0.79,0.01,0.00,0.63,1.00,SIRA
"48,906",834.32,316.58,197.61,1.60,0.78,"49,515",249.54,0.69,0.99,0.88,0.79,0.01,0.00,0.62,1.00,SIRA
"48,910",846.38,323.69,193.68,1.67,0.80,"49,661",249.55,0.68,0.98,0.86,0.77,0.01,0.00,0.59,0.99,SIRA
"48,929",836.37,313.65,198.98,1.58,0.77,"49,417",249.60,0.71,0.99,0.88,0.80,0.01,0.00,0.63,1.00,SIRA
"48,941",835.46,317.01,197.70,1.60,0.78,"49,366",249.63,0.78,0.99,0.88,0.79,0.01,0.00,0.62,0.99,SIRA
"48,945",826.90,304.15,206.88,1.47,0.73,"49,527",249.64,0.74,0.99,0.90,0.82,0.01,0.00,0.67,0.99,SIRA
"48,947",834.81,315.16,198.62,1.59,0.78,"49,509",249.64,0.79,0.99,0.88,0.79,0.01,0.00,0.63,1.00,SIRA
"48,961",839.53,322.82,194.17,1.66,0.80,"49,658",249.68,0.69,0.99,0.87,0.77,0.01,0.00,0.60,0.99,SIRA
"48,965",823.39,308.82,203.15,1.52,0.75,"49,482",249.69,0.82,0.99,0.91,0.81,0.01,0.00,0.65,0.99,SIRA
"48,973",835.90,303.01,207.04,1.46,0.73,"49,584",249.71,0.69,0.99,0.88,0.82,0.01,0.00,0.68,0.99,SIRA
"48,975",840.16,315.80,198.34,1.59,0.78,"49,664",249.71,0.72,0.99,0.87,0.79,0.01,0.00,0.63,1.00,SIRA
"48,981",829.32,312.55,200.44,1.56,0.77,"49,459",249.73,0.68,0.99,0.89,0.80,0.01,0.00,0.64,1.00,SIRA
"48,985",827.01,313.09,200.41,1.56,0.77,"49,586",249.74,0.77,0.99,0.90,0.80,0.01,0.00,0.64,0.99,SIRA
"48,998",835.09,324.89,193.00,1.68,0.80,"49,426",249.77,0.83,0.99,0.88,0.77,0.01,0.00,0.59,0.99,SIRA
"49,005",847.62,333.35,188.84,1.77,0.82,"49,613",249.79,0.70,0.99,0.86,0.75,0.01,0.00,0.56,0.99,SIRA
"49,011",840.74,318.68,196.76,1.62,0.79,"49,596",249.81,0.69,0.99,0.87,0.78,0.01,0.00,0.61,1.00,SIRA
"49,033",831.99,309.49,203.18,1.52,0.75,"49,562",249.86,0.69,0.99,0.89,0.81,0.01,0.00,0.65,0.99,SIRA
"49,039",830.00,310.78,201.25,1.54,0.76,"49,514",249.88,0.78,0.99,0.89,0.80,0.01,0.00,0.65,1.00,SIRA
"49,051",823.27,317.18,197.69,1.60,0.78,"49,550",249.91,0.80,0.99,0.91,0.79,0.01,0.00,0.62,1.00,SIRA
"49,066",821.72,310.29,201.82,1.54,0.76,"49,495",249.95,0.76,0.99,0.91,0.81,0.01,0.00,0.65,1.00,SIRA
"49,068",841.14,326.40,191.94,1.70,0.81,"49,477",249.95,0.82,0.99,0.87,0.77,0.01,0.00,0.59,1.00,SIRA
"49,068",840.58,315.39,199.13,1.58,0.78,"49,755",249.95,0.72,0.99,0.87,0.79,0.01,0.00,0.63,0.99,SIRA
"49,072",833.16,310.55,202.82,1.53,0.76,"49,864",249.96,0.78,0.98,0.89,0.80,0.01,0.00,0.65,0.99,SIRA
"49,084",824.93,298.31,210.03,1.42,0.71,"49,637",249.99,0.74,0.99,0.91,0.84,0.01,0.00,0.70,1.00,SIRA
"49,101",836.76,310.29,202.54,1.53,0.76,"49,683",250.03,0.80,0.99,0.88,0.81,0.01,0.00,0.65,0.99,SIRA
"49,110",835.88,309.46,203.84,1.52,0.75,"49,936",250.06,0.69,0.98,0.88,0.81,0.01,0.00,0.65,0.99,SIRA
"49,111",857.16,337.42,185.80,1.82,0.83,"49,628",250.06,0.71,0.99,0.84,0.74,0.01,0.00,0.55,1.00,SIRA
"49,122",830.49,303.78,207.19,1.47,0.73,"49,706",250.09,0.76,0.99,0.89,0.82,0.01,0.00,0.68,0.99,SIRA
"49,122",834.23,303.94,206.26,1.47,0.73,"49,671",250.09,0.81,0.99,0.89,0.82,0.01,0.00,0.68,1.00,SIRA
"49,134",840.62,316.42,198.37,1.60,0.78,"49,645",250.12,0.70,0.99,0.87,0.79,0.01,0.00,0.62,1.00,SIRA
"49,139",837.90,322.15,195.10,1.65,0.80,"49,562",250.13,0.72,0.99,0.88,0.78,0.01,0.00,0.60,1.00,SIRA
"49,148",828.62,307.75,204.73,1.50,0.75,"49,784",250.15,0.78,0.99,0.90,0.81,0.01,0.00,0.66,0.99,SIRA
"49,156",839.95,318.47,197.48,1.61,0.78,"49,596",250.17,0.72,0.99,0.88,0.79,0.01,0.00,0.62,1.00,SIRA
"49,157",848.79,328.41,191.25,1.72,0.81,"49,734",250.18,0.75,0.99,0.86,0.76,0.01,0.00,0.58,1.00,SIRA
"49,163",834.54,314.36,200.30,1.57,0.77,"49,827",250.19,0.74,0.99,0.89,0.80,0.01,0.00,0.63,0.99,SIRA
"49,165",850.73,326.69,192.63,1.70,0.81,"49,696",250.20,0.67,0.99,0.85,0.77,0.01,0.00,0.59,0.99,SIRA
"49,169",833.18,303.19,207.31,1.46,0.73,"49,730",250.21,0.71,0.99,0.89,0.83,0.01,0.00,0.68,1.00,SIRA
"49,175",828.60,310.35,202.33,1.53,0.76,"49,668",250.22,0.80,0.99,0.90,0.81,0.01,0.00,0.65,1.00,SIRA
"49,176",844.27,317.87,198.05,1.61,0.78,"49,668",250.23,0.68,0.99,0.87,0.79,0.01,0.00,0.62,0.99,SIRA
"49,193",844.98,308.84,205.75,1.50,0.75,"50,342",250.27,0.74,0.98,0.87,0.81,0.01,0.00,0.66,0.99,SIRA
"49,194",838.72,319.20,197.08,1.62,0.79,"49,805",250.27,0.70,0.99,0.88,0.78,0.01,0.00,0.61,1.00,SIRA
"49,198",832.07,320.04,196.42,1.63,0.79,"49,738",250.28,0.80,0.99,0.89,0.78,0.01,0.00,0.61,1.00,SIRA
"49,198",847.16,327.09,193.05,1.69,0.81,"49,844",250.28,0.79,0.99,0.86,0.77,0.01,0.00,0.59,0.99,SIRA
"49,201",832.86,315.95,199.40,1.58,0.78,"49,720",250.29,0.79,0.99,0.89,0.79,0.01,0.00,0.63,0.99,SIRA
"49,207",848.51,334.32,188.08,1.78,0.83,"49,790",250.30,0.78,0.99,0.86,0.75,0.01,0.00,0.56,1.00,SIRA
"49,211",851.43,324.08,194.83,1.66,0.80,"49,914",250.31,0.71,0.99,0.85,0.77,0.01,0.00,0.60,0.99,SIRA
"49,215",836.05,321.68,195.37,1.65,0.79,"49,745",250.32,0.71,0.99,0.88,0.78,0.01,0.00,0.61,1.00,SIRA
"49,215",826.52,314.12,200.30,1.57,0.77,"49,646",250.32,0.72,0.99,0.91,0.80,0.01,0.00,0.64,1.00,SIRA
"49,226",831.53,317.18,198.22,1.60,0.78,"49,747",250.35,0.74,0.99,0.89,0.79,0.01,0.00,0.62,1.00,SIRA
"49,254",845.12,327.16,192.82,1.70,0.81,"49,790",250.42,0.69,0.99,0.87,0.77,0.01,0.00,0.59,0.99,SIRA
"49,254",842.82,321.59,195.78,1.64,0.79,"49,838",250.42,0.79,0.99,0.87,0.78,0.01,0.00,0.61,1.00,SIRA
"49,257",867.86,335.86,188.93,1.78,0.83,"50,290",250.43,0.73,0.98,0.82,0.75,0.01,0.00,0.56,0.99,SIRA
"49,260",824.07,309.07,203.63,1.52,0.75,"49,735",250.44,0.77,0.99,0.91,0.81,0.01,0.00,0.66,1.00,SIRA
"49,265",845.24,324.37,194.36,1.67,0.80,"49,881",250.45,0.73,0.99,0.87,0.77,0.01,0.00,0.60,0.99,SIRA
"49,293",844.30,321.91,195.99,1.64,0.79,"49,842",250.52,0.69,0.99,0.87,0.78,0.01,0.00,0.61,0.99,SIRA
"49,303",835.63,318.68,197.62,1.61,0.78,"49,860",250.55,0.78,0.99,0.89,0.79,0.01,0.00,0.62,1.00,SIRA
"49,306",831.80,306.65,205.66,1.49,0.74,"49,840",250.56,0.83,0.99,0.90,0.82,0.01,0.00,0.67,1.00,SIRA
"49,309",831.60,310.41,202.93,1.53,0.76,"49,899",250.56,0.73,0.99,0.90,0.81,0.01,0.00,0.65,1.00,SIRA
"49,313",828.20,308.14,204.63,1.51,0.75,"49,909",250.57,0.82,0.99,0.90,0.81,0.01,0.00,0.66,1.00,SIRA
"49,315",827.61,311.65,201.97,1.54,0.76,"49,863",250.58,0.74,0.99,0.90,0.80,0.01,0.00,0.65,1.00,SIRA
"49,316",860.96,332.29,191.08,1.74,0.82,"50,243",250.58,0.69,0.98,0.84,0.75,0.01,0.00,0.57,0.99,SIRA
"49,325",829.60,308.00,204.44,1.51,0.75,"49,788",250.60,0.81,0.99,0.90,0.81,0.01,0.00,0.66,1.00,SIRA
"49,332",836.36,327.78,192.39,1.70,0.81,"49,726",250.62,0.80,0.99,0.89,0.76,0.01,0.00,0.58,1.00,SIRA
"49,332",849.87,322.01,196.56,1.64,0.79,"50,173",250.62,0.70,0.98,0.86,0.78,0.01,0.00,0.61,0.99,SIRA
"49,337",838.79,321.60,195.92,1.64,0.79,"49,905",250.63,0.74,0.99,0.88,0.78,0.01,0.00,0.61,1.00,SIRA
"49,342",830.82,315.79,200.19,1.58,0.77,"50,046",250.65,0.71,0.99,0.90,0.79,0.01,0.00,0.63,0.99,SIRA
"49,345",836.22,312.95,201.71,1.55,0.76,"49,844",250.66,0.72,0.99,0.89,0.80,0.01,0.00,0.64,1.00,SIRA
"49,345",847.43,327.18,193.08,1.69,0.81,"49,928",250.66,0.82,0.99,0.86,0.77,0.01,0.00,0.59,0.99,SIRA
"49,355",837.19,306.67,205.81,1.49,0.74,"49,989",250.68,0.73,0.99,0.88,0.82,0.01,0.00,0.67,1.00,SIRA
"49,362",836.66,325.77,193.71,1.68,0.80,"49,880",250.70,0.69,0.99,0.89,0.77,0.01,0.00,0.59,1.00,SIRA
"49,364",852.78,320.53,196.58,1.63,0.79,"49,945",250.70,0.70,0.99,0.85,0.78,0.01,0.00,0.61,1.00,SIRA
"49,364",850.51,322.61,195.67,1.65,0.80,"49,843",250.70,0.76,0.99,0.86,0.78,0.01,0.00,0.60,1.00,SIRA
"49,388",847.41,317.15,200.00,1.59,0.78,"50,144",250.76,0.78,0.98,0.86,0.79,0.01,0.00,0.63,0.99,SIRA
"49,388",830.60,314.06,201.26,1.56,0.77,"50,019",250.76,0.69,0.99,0.90,0.80,0.01,0.00,0.64,0.99,SIRA
"49,399",828.26,308.51,205.04,1.50,0.75,"49,909",250.79,0.79,0.99,0.90,0.81,0.01,0.00,0.66,0.99,SIRA
"49,399",846.66,324.34,195.18,1.66,0.80,"49,948",250.79,0.68,0.99,0.87,0.77,0.01,0.00,0.60,0.99,SIRA
"49,403",854.51,332.30,191.13,1.74,0.82,"50,080",250.80,0.67,0.99,0.85,0.75,0.01,0.00,0.57,0.99,SIRA
"49,409",836.73,316.96,199.08,1.59,0.78,"49,869",250.82,0.72,0.99,0.89,0.79,0.01,0.00,0.63,1.00,SIRA
"49,422",859.31,325.56,194.46,1.67,0.80,"50,202",250.85,0.67,0.98,0.84,0.77,0.01,0.00,0.59,0.99,SIRA
"49,425",829.03,312.30,202.49,1.54,0.76,"49,900",250.86,0.75,0.99,0.90,0.80,0.01,0.00,0.65,1.00,SIRA
"49,437",846.40,321.18,196.61,1.63,0.79,"50,085",250.89,0.80,0.99,0.87,0.78,0.01,0.00,0.61,1.00,SIRA
"49,439",831.77,306.54,206.04,1.49,0.74,"49,997",250.89,0.70,0.99,0.90,0.82,0.01,0.00,0.67,1.00,SIRA
"49,441",855.83,337.57,189.86,1.78,0.83,"50,668",250.90,0.71,0.98,0.85,0.74,0.01,0.00,0.55,0.98,SIRA
"49,442",824.19,310.62,203.28,1.53,0.76,"49,877",250.90,0.81,0.99,0.91,0.81,0.01,0.00,0.65,1.00,SIRA
"49,456",829.97,306.33,206.32,1.48,0.74,"49,984",250.94,0.74,0.99,0.90,0.82,0.01,0.00,0.67,1.00,SIRA
"49,460",833.36,310.73,205.41,1.51,0.75,"50,450",250.95,0.79,0.98,0.89,0.81,0.01,0.00,0.65,0.99,SIRA
"49,464",837.86,316.55,200.36,1.58,0.77,"50,060",250.96,0.74,0.99,0.89,0.79,0.01,0.00,0.63,0.99,SIRA
"49,483",844.28,326.60,194.69,1.68,0.80,"50,289",251.01,0.68,0.98,0.87,0.77,0.01,0.00,0.59,0.99,SIRA
"49,489",840.76,321.19,197.93,1.62,0.79,"50,038",251.02,0.79,0.99,0.88,0.78,0.01,0.00,0.61,0.99,SIRA
"49,493",833.52,309.60,204.07,1.52,0.75,"50,044",251.03,0.71,0.99,0.90,0.81,0.01,0.00,0.66,1.00,SIRA
"49,530",837.59,319.18,198.82,1.61,0.78,"50,165",251.12,0.82,0.99,0.89,0.79,0.01,0.00,0.62,0.99,SIRA
"49,531",833.67,317.52,199.08,1.59,0.78,"49,955",251.13,0.69,0.99,0.90,0.79,0.01,0.00,0.63,1.00,SIRA
"49,543",834.90,313.94,201.17,1.56,0.77,"50,007",251.16,0.70,0.99,0.89,0.80,0.01,0.00,0.64,1.00,SIRA
"49,544",842.66,327.39,193.63,1.69,0.81,"50,024",251.16,0.82,0.99,0.88,0.77,0.01,0.00,0.59,1.00,SIRA
"49,550",849.16,332.55,190.95,1.74,0.82,"50,319",251.18,0.70,0.98,0.86,0.76,0.01,0.00,0.57,0.99,SIRA
"49,556",837.73,312.02,203.35,1.53,0.76,"50,121",251.19,0.71,0.99,0.89,0.81,0.01,0.00,0.65,0.99,SIRA
"49,556",840.12,321.82,196.59,1.64,0.79,"50,211",251.19,0.70,0.99,0.88,0.78,0.01,0.00,0.61,1.00,SIRA
"49,557",830.71,315.13,200.76,1.57,0.77,"50,092",251.19,0.75,0.99,0.90,0.80,0.01,0.00,0.64,1.00,SIRA
"49,575",850.03,323.84,197.13,1.64,0.79,"50,068",251.24,0.82,0.99,0.86,0.78,0.01,0.00,0.60,0.99,SIRA
"49,577",834.85,303.94,208.61,1.46,0.73,"50,265",251.24,0.71,0.99,0.89,0.83,0.01,0.00,0.68,1.00,SIRA
"49,593",846.15,321.52,196.91,1.63,0.79,"50,165",251.28,0.74,0.99,0.87,0.78,0.01,0.00,0.61,1.00,SIRA
"49,596",837.60,320.53,197.50,1.62,0.79,"50,013",251.29,0.81,0.99,0.89,0.78,0.01,0.00,0.61,1.00,SIRA
"49,597",832.94,306.30,207.30,1.48,0.74,"50,237",251.29,0.76,0.99,0.90,0.82,0.01,0.00,0.67,0.99,SIRA
"49,608",832.41,319.19,198.37,1.61,0.78,"50,045",251.32,0.77,0.99,0.90,0.79,0.01,0.00,0.62,1.00,SIRA
"49,609",855.35,335.05,190.90,1.76,0.82,"50,302",251.32,0.80,0.99,0.85,0.75,0.01,0.00,0.56,0.99,SIRA
"49,611",845.05,328.40,193.35,1.70,0.81,"50,219",251.33,0.76,0.99,0.87,0.77,0.01,0.00,0.59,0.99,SIRA
"49,612",833.73,318.39,199.00,1.60,0.78,"49,976",251.33,0.81,0.99,0.90,0.79,0.01,0.00,0.62,1.00,SIRA
"49,618",835.23,319.84,198.20,1.61,0.78,"50,167",251.35,0.80,0.99,0.89,0.79,0.01,0.00,0.62,1.00,SIRA
"49,649",857.74,308.32,206.20,1.50,0.74,"50,344",251.43,0.76,0.99,0.85,0.82,0.01,0.00,0.66,0.99,SIRA
"49,657",834.77,316.78,200.49,1.58,0.77,"50,273",251.45,0.74,0.99,0.90,0.79,0.01,0.00,0.63,1.00,SIRA
"49,658",841.97,311.54,203.75,1.53,0.76,"50,240",251.45,0.70,0.99,0.88,0.81,0.01,0.00,0.65,1.00,SIRA
"49,660",838.81,318.76,198.71,1.60,0.78,"50,174",251.45,0.69,0.99,0.89,0.79,0.01,0.00,0.62,1.00,SIRA
